file,preset_name,preset_type,category,alpha_mode,alpha_formula,depth_mode,depth_formula,mode_pair,k_alpha,p_alpha,k_depth,color_family,brightness,color_r,color_g,color_b,color_status,color_source_count,default_color_count,color_fields
MeshPreset_GlasGavelenRuthlessBlade1_2.json,MeshPreset_GlasGavelenRuthlessBlade1_2,mesh,magic_circle,0,Pow,0,None,Pow + None,100.0,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,9,
MeshPreset_GlasGavelenRuthlessBlade1_3.json,MeshPreset_GlasGavelenRuthlessBlade1_3,mesh,magic_circle,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,9,
MeshPreset_GlasGavelenRuthlessBlade1_4.json,MeshPreset_GlasGavelenRuthlessBlade1_4,mesh,wind,0,Pow,1,Exp,Pow + Exp,10.399999618530273,0.10000000149011612,2.5,red,dark,0.5,0.0,0.0,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenRuthlessBlade2_0.json,MeshPreset_GlasGavelenRuthlessBlade2_0,mesh,wind,0,Pow,1,Exp,Pow + Exp,15.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,5,
MeshPreset_GlasGavelenRuthlessBlade2_1.json,MeshPreset_GlasGavelenRuthlessBlade2_1,mesh,wind,0,Pow,1,Exp,Pow + Exp,15.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,5,
MeshPreset_GlasGavelenSpinSlash0_0.json,MeshPreset_GlasGavelenSpinSlash0_0,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,1.5,2.5,cyan,mid,0.21885813772678375,0.6750196218490601,0.8651960790157318,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenSpinSlash0_1.json,MeshPreset_GlasGavelenSpinSlash0_1,mesh,slash_trail,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,mid,0.21885813772678375,0.6750196218490601,0.8651960790157318,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenSpinSlash0_2.json,MeshPreset_GlasGavelenSpinSlash0_2,mesh,wind,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,9,
MeshPreset_GlasGavelenSpinSlash0_3.json,MeshPreset_GlasGavelenSpinSlash0_3,mesh,wind,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,9,
MeshPreset_GlasGavelenSpinSlash0_4.json,MeshPreset_GlasGavelenSpinSlash0_4,mesh,wind,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,9,
MeshPreset_GlasGavelenStomp0_0.json,MeshPreset_GlasGavelenStomp0_0,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,dark,0.1568627506494522,0.1568627506494522,0.1568627506494522,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_1.json,MeshPreset_GlasGavelenStomp0_1,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_10.json,MeshPreset_GlasGavelenStomp0_10,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_11.json,MeshPreset_GlasGavelenStomp0_11,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_12.json,MeshPreset_GlasGavelenStomp0_12,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_13.json,MeshPreset_GlasGavelenStomp0_13,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_14.json,MeshPreset_GlasGavelenStomp0_14,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_15.json,MeshPreset_GlasGavelenStomp0_15,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_2.json,MeshPreset_GlasGavelenStomp0_2,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_3.json,MeshPreset_GlasGavelenStomp0_3,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_4.json,MeshPreset_GlasGavelenStomp0_4,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,3,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_5.json,MeshPreset_GlasGavelenStomp0_5,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_6.json,MeshPreset_GlasGavelenStomp0_6,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_7.json,MeshPreset_GlasGavelenStomp0_7,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_8.json,MeshPreset_GlasGavelenStomp0_8,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_GlasGavelenStomp0_9.json,MeshPreset_GlasGavelenStomp0_9,mesh,boss,0,Pow,0,None,Pow + None,6.5,0.10000000149011612,2.5,gray,bright,0.6568627506494522,0.6568627506494522,0.6568627506494522,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_IceAge0_0.json,MeshPreset_IceAge0_0,mesh,ice,0,Pow,0,None,Pow + None,6.0,4.0,2.5,cyan,mid,0.38692811131477356,0.6248366038004557,0.6549019614855448,custom_json,6,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceAge0_1.json,MeshPreset_IceAge0_1,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,cyan,mid,0.41960785537958145,0.6941176503896713,0.7303921580314636,custom_json,4,5,GradientBrightColors;GradientDarkColors
MeshPreset_IceAge0_2.json,MeshPreset_IceAge0_2,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.47058823704719543,1.0,1.0,custom_json,1,1,GradientBrightColors
MeshPreset_IceAge0_3.json,MeshPreset_IceAge0_3,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,black,dark,0.0,0.0,0.0,custom_json,37,23,BloomColorPerMesh;GradientBrightColors
MeshPreset_IceAge0_4.json,MeshPreset_IceAge0_4,mesh,ice,0,Pow,1,Exp,Pow + Exp,8.899999618530273,0.6000000238418579,2.5,cyan,bright,0.7843137383460999,0.9411764740943909,1.0,custom_json,2,4,GradientBrightColors
MeshPreset_IceAge0_5.json,MeshPreset_IceAge0_5,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,mid,0.32156863808631897,0.5790849725405375,0.6549019614855448,custom_json,6,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceDagger0_0.json,MeshPreset_IceDagger0_0,mesh,ice,0,Pow,0,None,Pow + None,5.099999904632568,0.10000000149011612,1.7000000476837158,texture_or_default,unknown,,,,engine_default_or_texture,0,2,
MeshPreset_IceMageDefaultAttack0_0.json,MeshPreset_IceMageDefaultAttack0_0,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,mid,0.43529412522912025,0.7029411792755127,0.736764706671238,custom_json,8,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack0_1.json,MeshPreset_IceMageDefaultAttack0_1,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,mid,0.29019608348608017,0.4686274528503418,0.49117647111415863,custom_json,4,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack0_2.json,MeshPreset_IceMageDefaultAttack0_2,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,blue,mid,0.29411765187978745,0.4068627506494522,0.5,custom_json,4,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack1_0.json,MeshPreset_IceMageDefaultAttack1_0,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,mid,0.43529412522912025,0.7029411792755127,0.736764706671238,custom_json,8,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack1_1.json,MeshPreset_IceMageDefaultAttack1_1,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,mid,0.29019608348608017,0.4686274528503418,0.49117647111415863,custom_json,4,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack1_2.json,MeshPreset_IceMageDefaultAttack1_2,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,blue,mid,0.29411765187978745,0.4068627506494522,0.5,custom_json,4,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_0.json,MeshPreset_IceMageDefaultAttack2_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,cyan,bright,0.572549025217692,0.9372549057006836,0.9823529422283173,custom_json,6,3,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_1.json,MeshPreset_IceMageDefaultAttack2_1,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,cyan,bright,0.572549025217692,0.9372549057006836,0.9823529422283173,custom_json,6,3,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_2.json,MeshPreset_IceMageDefaultAttack2_2,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,cyan,bright,0.572549025217692,0.9372549057006836,0.9823529422283173,custom_json,6,3,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_3.json,MeshPreset_IceMageDefaultAttack2_3,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7000000476837158,2.5,cyan,bright,0.5490196198225021,1.0,1.0,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_4.json,MeshPreset_IceMageDefaultAttack2_4,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7000000476837158,2.5,cyan,bright,0.5490196198225021,1.0,1.0,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_5.json,MeshPreset_IceMageDefaultAttack2_5,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,cyan,bright,0.5490196198225021,1.0,1.0,custom_json,2,1,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttack2_6.json,MeshPreset_IceMageDefaultAttack2_6,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,blue,mid,0.45098039507865906,0.5470588244497776,1.0,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttackTmp0_0.json,MeshPreset_IceMageDefaultAttackTmp0_0,mesh,ice,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,cyan,mid,0.43529412522912025,0.7029411792755127,0.736764706671238,custom_json,8,1,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttackTmp0_1.json,MeshPreset_IceMageDefaultAttackTmp0_1,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.399999976158142,2.5,cyan,bright,0.5803921669721603,0.9372549057006836,0.9823529422283173,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageDefaultAttackTmp2_0.json,MeshPreset_IceMageDefaultAttackTmp2_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.399999976158142,2.5,cyan,bright,0.572549025217692,0.9372549057006836,0.9823529422283173,custom_json,6,3,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFootTrail0_0.json,MeshPreset_IceMageFootTrail0_0,mesh,ice,0,Pow,0,None,Pow + None,6.0,0.10000000149011612,2.5,cyan,bright,0.7790849705537161,1.0,1.0,custom_json,3,6,TrailUnits.BloomColor;TrailUnits.EndColor;TrailUnits.StartColor
MeshPreset_IceMageFreezingField0_0.json,MeshPreset_IceMageFreezingField0_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.5686274543404579,0.9372549057006836,0.9823529422283173,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFreezingField0_1.json,MeshPreset_IceMageFreezingField0_1,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.5,2.5,cyan,bright,0.5686274543404579,0.9372549057006836,0.9823529422283173,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFreezingField0_2.json,MeshPreset_IceMageFreezingField0_2,mesh,ice,0,Pow,0,None,Pow + None,6.0,1.5,2.5,cyan,bright,0.5686274543404579,0.9372549057006836,0.9823529422283173,custom_json,2,7,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrb0_0.json,MeshPreset_IceMageFrozenOrb0_0,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,cyan,mid,0.14685599171909794,0.5054766844058859,0.678025693729006,custom_json,58,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrb0_1.json,MeshPreset_IceMageFrozenOrb0_1,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.47058823704719543,1.0,1.0,custom_json,1,5,GradientBrightColors
MeshPreset_IceMageFrozenOrb0_2.json,MeshPreset_IceMageFrozenOrb0_2,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.2000000476837158,2.5,cyan,mid,0.38692811131477356,0.6270152529080709,0.6549019614855448,custom_json,18,0,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrb0_3.json,MeshPreset_IceMageFrozenOrb0_3,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.600000023841858,2.5,cyan,bright,0.5803921669721603,0.9372549057006836,0.9823529422283173,custom_json,2,0,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrbTmp0_0.json,MeshPreset_IceMageFrozenOrbTmp0_0,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,blue,mid,0.15630252925412996,0.5078431495598384,0.7028011211327144,custom_json,28,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrbTmp0_1.json,MeshPreset_IceMageFrozenOrbTmp0_1,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,blue,mid,0.15630252925412996,0.5078431495598384,0.7028011211327144,custom_json,28,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrbTmp1_0.json,MeshPreset_IceMageFrozenOrbTmp1_0,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,blue,mid,0.15630252925412996,0.5078431495598384,0.7028011211327144,custom_json,28,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrbTmp2_0.json,MeshPreset_IceMageFrozenOrbTmp2_0,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,blue,mid,0.161969912953155,0.5062471614327542,0.6860921119534692,custom_json,43,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageFrozenOrbTmp3_0.json,MeshPreset_IceMageFrozenOrbTmp3_0,mesh,ice,1,LinExp,0,None,LinExp + None,9.899999618530273,0.10000000149011612,2.5,cyan,mid,0.14685599171909794,0.5054766844058859,0.678025693729006,custom_json,58,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageSplitSlash0_0.json,MeshPreset_IceMageSplitSlash0_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,8.0,6.0,2.5,cyan,mid,0.38692811131477356,0.6248366038004557,0.6549019614855448,custom_json,12,0,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageSplitSlash0_1.json,MeshPreset_IceMageSplitSlash0_1,mesh,ice,0,Pow,1,Exp,Pow + Exp,8.0,6.0,2.5,cyan,mid,0.38692811131477356,0.6248366038004557,0.6549019614855448,custom_json,12,0,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceMageSplitSlashSword0_0.json,MeshPreset_IceMageSplitSlashSword0_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,blue,mid,0.25882354378700256,0.6921568810939789,0.9823529422283173,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_IceMageSword0_0.json,MeshPreset_IceMageSword0_0,mesh,ice,0,Pow,0,None,Pow + None,30.0,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_IceMageSwordEnd0_0.json,MeshPreset_IceMageSwordEnd0_0,mesh,ice,1,LinExp,0,None,LinExp + None,30.0,0.10000000149011612,0.0,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_IceMageUltTmp0_0.json,MeshPreset_IceMageUltTmp0_0,mesh,ice,0,Pow,1,Exp,Pow + Exp,6.0,0.10000000149011612,2.5,blue,mid,0.23660131295522055,0.48235295216242474,0.6607843140761057,custom_json,6,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_IceOrb0_0.json,MeshPreset_IceOrb0_0,mesh,ice,0,Pow,0,None,Pow + None,30.0,0.10000000149011612,2.5,blue,bright,0.5647058963775635,0.6745098114013672,0.7607843160629273,custom_json,5,3,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MapAurora0_0.json,MeshPreset_MapAurora0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_MapAurora1_0.json,MeshPreset_MapAurora1_0,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_MapAurora2_0.json,MeshPreset_MapAurora2_0,mesh,other,0,Pow,1,Exp,Pow + Exp,12.800000190734863,5.400000095367432,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_MapDungeonCrystalActive0_0.json,MeshPreset_MapDungeonCrystalActive0_0,mesh,wind,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_MapDungeonCrystalIDLE0_0.json,MeshPreset_MapDungeonCrystalIDLE0_0,mesh,wind,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_MapFloorPart0_0.json,MeshPreset_MapFloorPart0_0,mesh,boss,0,Pow,0,None,Pow + None,6.0,1.0,2.5,orange,mid,1.0,0.501960813999176,0.0,custom_json,1,2,BloomColorPerMesh
MeshPreset_MapFloorPart1_0.json,MeshPreset_MapFloorPart1_0,mesh,boss,0,Pow,0,None,Pow + None,6.0,1.0,2.5,orange,mid,1.0,0.501960813999176,0.0,custom_json,1,6,BloomColorPerMesh
MeshPreset_MapFloorPart2_0.json,MeshPreset_MapFloorPart2_0,mesh,boss,0,Pow,0,None,Pow + None,6.0,1.0,2.5,orange,mid,1.0,0.501960813999176,0.0,custom_json,1,2,BloomColorPerMesh
MeshPreset_MapGrayMazeDoor0_0.json,MeshPreset_MapGrayMazeDoor0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,13.800000190734863,0.10000000149011612,2.5,gray,dark,0.11764705926179886,0.11764705926179886,0.11764705926179886,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_MapLava0_0.json,MeshPreset_MapLava0_0,mesh,fire,0,Pow,0,None,Pow + None,6.0,4.0,2.5,yellow,bright,1.0,1.0,0.0,custom_json,1,8,GradientDarkColors
MeshPreset_MapLava0_1.json,MeshPreset_MapLava0_1,mesh,fire,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_MapLava0_2.json,MeshPreset_MapLava0_2,mesh,fire,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,2,
MeshPreset_MapLightProp0_0.json,MeshPreset_MapLightProp0_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,orange,bright,1.0,0.7176470756530762,0.2980392277240753,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MapLightProp0_1.json,MeshPreset_MapLightProp0_1,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,orange,bright,1.0,0.7176470756530762,0.2980392277240753,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MapLightPropEnd0_0.json,MeshPreset_MapLightPropEnd0_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,orange,bright,1.0,0.7176470756530762,0.2980392277240753,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MapMathDoor0_0.json,MeshPreset_MapMathDoor0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,13.800000190734863,0.10000000149011612,2.5,gray,mid,0.3137255012989044,0.3137255012989044,0.3137255012989044,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_MapMoonGateSymbol0_0.json,MeshPreset_MapMoonGateSymbol0_0,mesh,other,0,Pow,0,None,Pow + None,21.200000762939453,0.10000000149011612,3.5999999046325684,cyan,mid,0.40261439482371014,0.6405228773752848,0.6666666666666666,custom_json,3,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MapMoonGateSymbol1_0.json,MeshPreset_MapMoonGateSymbol1_0,mesh,other,0,Pow,0,None,Pow + None,2.0,0.10000000149011612,3.5999999046325684,cyan,mid,0.40261439482371014,0.6405228773752848,0.6666666666666666,custom_json,3,2,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MapMoonGateSymbol2_0.json,MeshPreset_MapMoonGateSymbol2_0,mesh,other,0,Pow,0,None,Pow + None,18.600000381469727,0.10000000149011612,3.5999999046325684,cyan,mid,0.40261439482371014,0.6405228773752848,0.6666666666666666,custom_json,3,6,BloomColorPerMesh;GradientBrightColors;GradientDarkColors
MeshPreset_MapMoonStone0_0.json,MeshPreset_MapMoonStone0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.5784313976764679,0.8460784405469894,0.875490203499794,custom_json,4,6,BloomColorPerMesh;TrailUnits.BloomColor;TrailUnits.EndColor;TrailUnits.StartColor
MeshPreset_MapMoonStone0_1.json,MeshPreset_MapMoonStone0_1,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.586928129196167,0.8843137323856354,0.9169934689998627,custom_json,6,4,BloomColorPerMesh;GradientBrightColors;GradientDarkColors;TrailUnits.BloomColor;TrailUnits.EndColor;TrailUnits.StartColor
MeshPreset_MapMoonStone0_2.json,MeshPreset_MapMoonStone0_2,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,cyan,bright,0.5784313976764679,0.8460784405469894,0.875490203499794,custom_json,4,6,BloomColorPerMesh;TrailUnits.BloomColor;TrailUnits.EndColor;TrailUnits.StartColor
MeshPreset_MapMorrighanGodLay0_0.json,MeshPreset_MapMorrighanGodLay0_0,mesh,other,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,yellow,bright,1.0,1.0,0.5,custom_json,2,5,GradientBrightColors;GradientDarkColors
MeshPreset_MapTrichonailBankEntrance0_0.json,MeshPreset_MapTrichonailBankEntrance0_0,mesh,other,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,7,
MeshPreset_MapTrichonailBankEntrance0_1.json,MeshPreset_MapTrichonailBankEntrance0_1,mesh,other,0,Pow,0,None,Pow + None,30.0,0.10000000149011612,2.5,texture_or_default,unknown,,,,engine_default_or_texture,0,6,
MeshPreset_MonsterSpawn_0.json,MeshPreset_MonsterSpawn_0,mesh,holy_light,0,Pow,0,None,Pow + None,6.0,1.7999999523162842,2.5,black,dark,0.03921568766236305,0.03921568766236305,0.03921568766236305,custom_json,2,4,GradientBrightColors;GradientDarkColors
MeshPreset_MorrighanAbsorbWave0_0.json,MeshPreset_MorrighanAbsorbWave0_0,mesh,dark,0,Pow,0,None,Pow + None,14.199999809265137,0.10000000149011612,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,6,BloomColorPerMesh
MeshPreset_MorrighanAbsorbWave0_1.json,MeshPreset_MorrighanAbsorbWave0_1,mesh,wind,0,Pow,0,None,Pow + None,13.5,1.7999999523162842,2.5,red,dark,0.8627451062202454,0.0,0.0,custom_json,1,2,GradientBrightColors
MeshPreset_MorrighanAbsorbWave1_0.json,MeshPreset_MorrighanAbsorbWave1_0,mesh,dark,0,Pow,1,Exp,Pow + Exp,6.0,1.7999999523162842,2.5,red,dark,0.501960813999176,0.0,0.0,custom_json,1,6,BloomColorPerMesh
